user_name,package_name,event,days,star_user,fork_user,contributor_user,issue_new_user,issue_closed_user,pl_new_user,pl_closed_user,passby_user,release_user,size_user,star_package,fork_package,contributor_package,issue_new_package,issue_closed_package,pl_new_package,pl_closed_package,passby_package,release_package,size_package,total_change,perfective_change,corrective_change,features_change,nonfunctional_change,unknown_change,possible_vuln,cve
freqtrade/freqtrade,pandas-dev/pandas,True,7,2150,626,338,330,345,235,235,267,3,92,1184,713,961,509,601,1071,1069,737,2,136,18,0,7,11,0,0,0,0
openstax/response-validator,pandas-dev/pandas,True,241,0,0,1,0,0,2,1,1,0,121,1184,713,961,509,601,1071,1069,737,2,136,18,0,7,11,0,0,0,0
inside-track/dtspec,pandas-dev/pandas,True,15,9,1,4,2,2,7,8,4,2,58,1184,713,961,509,601,1071,1069,737,2,136,18,0,7,11,0,0,0,0
iddocohen/vcoclient,pandas-dev/pandas,False,628,1,2,3,0,0,3,0,3,0,79,1184,713,961,509,601,1071,1069,737,2,136,18,0,7,11,0,0,0,0
chemos-inc/phoenics,pandas-dev/pandas,False,628,0,0,0,0,0,0,0,0,0,23,1184,713,961,509,601,1071,1069,737,2,136,18,0,7,11,0,0,0,0
bigbio/py-pgatk,pandas-dev/pandas,True,213,0,1,2,0,0,1,1,0,0,23,1184,713,961,509,601,1071,1069,737,2,136,18,0,7,11,0,0,0,0
portfolioplus/pystockdb,pandas-dev/pandas,True,43,1,0,3,0,0,13,7,1,0,577,1184,713,961,509,601,1071,1069,737,2,136,23,2,4,17,0,0,0,0
freqtrade/technical,pandas-dev/pandas,True,6,65,19,17,7,6,24,21,13,2,44,1184,713,961,509,601,1071,1069,737,2,136,23,2,4,17,0,0,0,0
freqtrade/freqtrade,pandas-dev/pandas,True,6,2150,626,338,330,345,235,235,267,3,92,1184,713,961,509,601,1071,1069,737,2,136,23,2,4,17,0,0,0,0
OasisLMF/oasislmf,pandas-dev/pandas,True,387,0,0,0,0,0,0,0,0,6,94,1184,713,961,509,601,1071,1069,737,2,136,23,2,4,17,0,0,0,0
agu3rra/volpy,pandas-dev/pandas,False,557,1,2,1,0,0,1,1,1,1,48,1184,713,961,509,601,1071,1069,737,2,136,23,2,4,17,0,0,0,0
inside-track/dtspec,pandas-dev/pandas,False,557,9,1,4,2,2,7,8,4,2,58,1184,713,961,509,601,1071,1069,737,2,136,23,2,4,17,0,0,0,0
baqs/pyEzviz,pandas-dev/pandas,True,74,0,0,0,0,0,0,0,0,7,17,1184,713,961,509,601,1071,1069,737,2,136,23,2,4,17,0,0,0,0
molssi-seamm/seamm,pandas-dev/pandas,True,221,0,0,5,0,0,8,8,1,4,104,1184,713,961,509,601,1071,1069,737,2,136,23,2,4,17,0,0,0,0
delgadom/metacsv,pandas-dev/pandas,False,557,0,0,0,0,0,0,0,0,0,54,1184,713,961,509,601,1071,1069,737,2,136,23,2,4,17,0,0,0,0
yandex-load/netort,pandas-dev/pandas,False,547,0,0,0,0,0,0,0,0,1,29,1113,815,1130,525,655,885,994,855,4,140,1978,415,257,1168,13,125,23,0
nathan-toubiana/scitime,pandas-dev/pandas,False,547,0,0,0,0,0,0,0,0,0,14,1113,815,1130,525,655,885,994,855,4,140,1978,415,257,1168,13,125,23,0
freqtrade/freqtrade,pandas-dev/pandas,True,3,3427,494,269,216,234,194,197,208,3,76,1113,815,1130,525,655,885,994,855,4,140,1978,415,257,1168,13,125,23,0
freqtrade/technical,pandas-dev/pandas,True,3,49,21,7,0,0,9,11,4,0,44,1113,815,1130,525,655,885,994,855,4,140,1978,415,257,1168,13,125,23,0
gostevehoward/confseq,pandas-dev/pandas,False,547,1,0,2,1,1,4,7,0,0,13,1113,815,1130,525,655,885,994,855,4,140,1978,415,257,1168,13,125,23,0
armbrustlab/seaflowpy,pandas-dev/pandas,True,121,0,0,0,0,0,0,0,0,3,121,1113,815,1130,525,655,885,994,855,4,140,1978,415,257,1168,13,125,23,0
freqtrade/freqtrade,pandas-dev/pandas,True,1,3427,494,269,216,234,194,197,208,3,76,1113,815,1130,525,655,885,994,855,4,140,42,3,11,25,1,2,2,0
freqtrade/technical,pandas-dev/pandas,True,1,49,21,7,0,0,9,11,4,0,44,1113,815,1130,525,655,885,994,855,4,140,42,3,11,25,1,2,2,0
hdmf-dev/hdmf,pandas-dev/pandas,True,5,1,0,9,16,9,19,18,3,3,135,1113,815,1130,525,655,885,994,855,4,140,42,3,11,25,1,2,2,0
tigerbrokers/openapi-python-sdk,pandas-dev/pandas,True,159,0,0,0,0,0,0,0,0,3,9,1113,815,1130,525,655,885,994,855,4,140,42,3,11,25,1,2,2,0
freqtrade/freqtrade,pandas-dev/pandas,True,1,3427,494,269,216,234,194,197,208,3,76,1113,815,1130,525,655,885,994,855,4,140,33,4,4,23,0,2,2,0
pyqa/imgqa,pandas-dev/pandas,False,503,0,0,0,0,0,0,0,0,0,28,1113,815,1130,525,655,885,994,855,4,140,33,4,4,23,0,2,2,0
freqtrade/technical,pandas-dev/pandas,True,1,49,21,7,0,0,9,11,4,0,44,1113,815,1130,525,655,885,994,855,4,140,33,4,4,23,0,2,2,0
ncgr/aakbar,pandas-dev/pandas,False,503,0,0,1,0,0,6,6,0,0,16,1113,815,1130,525,655,885,994,855,4,140,33,4,4,23,0,2,2,0
hdmf-dev/hdmf,pandas-dev/pandas,True,100,1,0,9,16,9,19,18,3,3,135,1113,815,1130,525,655,885,994,855,4,140,33,4,4,23,0,2,2,0
freqtrade/freqtrade,pandas-dev/pandas,True,1,3427,494,269,216,234,194,197,208,3,76,1113,815,1130,525,655,885,994,855,4,140,29,1,8,19,0,1,2,0
freqtrade/technical,pandas-dev/pandas,True,1,49,21,7,0,0,9,11,4,0,44,1113,815,1130,525,655,885,994,855,4,140,29,1,8,19,0,1,2,0
baqs/pyEzviz,pandas-dev/pandas,True,14,0,0,0,0,0,0,0,0,5,17,1113,815,1130,525,655,885,994,855,4,140,29,1,8,19,0,1,2,0
freqtrade/freqtrade,pandas-dev/pandas,True,1,2713,552,258,223,234,151,156,210,3,76,975,553,780,340,460,684,720,576,2,140,30,3,9,18,0,0,0,0
freqtrade/technical,pandas-dev/pandas,True,1,45,9,13,4,2,9,9,11,0,44,975,553,780,340,460,684,720,576,2,140,30,3,9,18,0,0,0,0
baqs/pyEzviz,pandas-dev/pandas,True,1,0,0,0,0,0,0,0,0,11,18,975,553,780,340,460,684,720,576,2,140,30,3,9,18,0,0,0,0
freqtrade/freqtrade,pandas-dev/pandas,True,1,2713,552,258,223,234,151,156,210,3,76,975,553,780,340,460,684,720,576,2,140,29,1,9,19,0,0,0,0
freqtrade/technical,pandas-dev/pandas,True,1,45,9,13,4,2,9,9,11,0,44,975,553,780,340,460,684,720,576,2,140,29,1,9,19,0,0,0,0
baqs/pyEzviz,pandas-dev/pandas,True,26,0,0,0,0,0,0,0,0,11,18,975,553,780,340,460,684,720,576,2,140,29,1,9,19,0,0,0,0
armbrustlab/seaflowpy,pandas-dev/pandas,True,73,0,0,0,0,0,0,0,0,3,121,975,553,780,340,460,684,720,576,2,140,29,1,9,19,0,0,0,0
hdmf-dev/hdmf,pandas-dev/pandas,True,73,1,0,9,4,5,8,9,3,0,136,975,553,780,340,460,684,720,576,2,140,29,1,9,19,0,0,0,0
OasisLMF/oasislmf,pandas-dev/pandas,True,214,0,0,0,0,0,0,0,0,11,117,975,553,780,340,460,684,720,576,2,140,29,1,9,19,0,0,0,0
openstax/response-validator,pandas-dev/pandas,False,384,0,0,2,0,0,2,2,2,0,122,975,553,780,340,460,684,720,576,2,140,29,1,9,19,0,0,0,0
pnnl/tesp,pandas-dev/pandas,True,178,0,0,3,0,0,9,8,1,0,16,1244,776,912,470,454,875,935,722,2,141,1633,331,223,991,12,76,34,0
thehyve/python_csr2transmart,pandas-dev/pandas,True,121,0,0,3,0,0,1,2,1,1,23,1244,776,912,470,454,875,935,722,2,141,1633,331,223,991,12,76,34,0
freqtrade/freqtrade,pandas-dev/pandas,True,2,1982,497,204,173,187,277,274,164,5,74,1244,776,912,470,454,875,935,722,2,141,1633,331,223,991,12,76,34,0
freqtrade/technical,pandas-dev/pandas,True,3,39,19,13,6,5,17,17,9,0,44,1244,776,912,470,454,875,935,722,2,141,1633,331,223,991,12,76,34,0
chris7/pyquant,pandas-dev/pandas,False,343,0,0,0,0,0,0,0,0,0,6,1244,776,912,470,454,875,935,722,2,141,1633,331,223,991,12,76,34,0
DataONEorg/d1_python,pandas-dev/pandas,False,343,1,0,1,0,0,4,1,0,0,89,1244,776,912,470,454,875,935,722,2,141,1633,331,223,991,12,76,34,0
baqs/pyEzviz,pandas-dev/pandas,True,72,0,0,0,0,0,0,0,0,1,18,1244,776,912,470,454,875,935,722,2,141,1633,331,223,991,12,76,34,0
bukosabino/ta,pandas-dev/pandas,False,343,233,44,25,6,4,6,8,21,2,26,1244,776,912,470,454,875,935,722,2,141,1633,331,223,991,12,76,34,0
Grasia/inequality_coefficients,pandas-dev/pandas,False,343,1,0,2,0,0,2,4,2,0,6,1244,776,912,470,454,875,935,722,2,141,1633,331,223,991,12,76,34,0
hdmf-dev/hdmf,pandas-dev/pandas,True,117,2,1,11,8,5,18,15,3,1,140,1244,776,912,470,454,875,935,722,2,141,1633,331,223,991,12,76,34,0
jpmml/sklearn2pmml,pandas-dev/pandas,False,343,16,0,9,9,5,0,0,8,2,47,1244,776,912,470,454,875,935,722,2,141,1633,331,223,991,12,76,34,0
Accruent/zoomba,pandas-dev/pandas,True,173,0,0,0,0,0,0,0,0,7,41,1244,776,912,470,454,875,935,722,2,141,1633,331,223,991,12,76,34,0
freqtrade/freqtrade,pandas-dev/pandas,True,2,1982,497,204,173,187,277,274,164,5,74,1244,776,912,470,454,875,935,722,2,141,60,7,16,35,1,1,1,0
freqtrade/technical,pandas-dev/pandas,True,2,39,19,13,6,5,17,17,9,0,44,1244,776,912,470,454,875,935,722,2,141,60,7,16,35,1,1,1,0
PrincetonUniversity/PsyNeuLink,pandas-dev/pandas,True,6,1,0,10,4,3,60,61,2,1,129,1305,598,675,344,292,544,555,494,2,145,36,3,7,23,1,2,3,0
capitalone/Data-Load-and-Copy-using-Python,pandas-dev/pandas,True,10,0,0,0,0,0,0,0,0,1,22,1305,598,675,344,292,544,555,494,2,145,36,3,7,23,1,2,3,0
freqtrade/freqtrade,pandas-dev/pandas,True,2,1320,324,179,164,174,206,204,139,4,77,1305,598,675,344,292,544,555,494,2,145,36,3,7,23,1,2,3,0
freqtrade/technical,pandas-dev/pandas,True,2,34,9,13,6,5,10,7,10,0,44,1305,598,675,344,292,544,555,494,2,145,36,3,7,23,1,2,3,0
dasch-swiss/knora-py,pandas-dev/pandas,True,82,0,0,0,0,0,0,0,0,0,131,1305,598,675,344,292,544,555,494,2,145,36,3,7,23,1,2,3,0
armbrustlab/seaflowpy,pandas-dev/pandas,True,141,0,0,0,0,0,0,0,0,1,121,1305,598,675,344,292,544,555,494,2,145,36,3,7,23,1,2,3,0
PrincetonUniversity/PsyNeuLink,pandas-dev/pandas,True,27,1,0,10,4,3,60,61,2,1,129,1305,598,675,344,292,544,555,494,2,145,49,6,15,27,0,1,1,0
capitalone/Data-Load-and-Copy-using-Python,pandas-dev/pandas,True,2,0,0,0,0,0,0,0,0,1,22,1305,598,675,344,292,544,555,494,2,145,49,6,15,27,0,1,1,0
kyocum/disdat,pandas-dev/pandas,False,191,0,0,1,0,0,1,1,0,1,20,1305,598,675,344,292,544,555,494,2,145,49,6,15,27,0,1,1,0
thehyve/python_csr2transmart,pandas-dev/pandas,False,191,0,0,2,0,0,1,1,0,1,23,1305,598,675,344,292,544,555,494,2,145,49,6,15,27,0,1,1,0
freqtrade/freqtrade,pandas-dev/pandas,True,4,1320,324,179,164,174,206,204,139,4,77,1305,598,675,344,292,544,555,494,2,145,49,6,15,27,0,1,1,0
freqtrade/technical,pandas-dev/pandas,True,4,34,9,13,6,5,10,7,10,0,44,1305,598,675,344,292,544,555,494,2,145,49,6,15,27,0,1,1,0
baqs/pyEzviz,pandas-dev/pandas,True,16,0,0,0,0,0,0,0,0,2,18,1305,598,675,344,292,544,555,494,2,145,49,6,15,27,0,1,1,0
hdmf-dev/hdmf,pandas-dev/pandas,True,140,5,3,11,8,5,21,21,4,2,135,1305,598,675,344,292,544,555,494,2,145,49,6,15,27,0,1,1,0
PrincetonUniversity/PsyNeuLink,pandas-dev/pandas,True,11,1,2,10,2,2,54,58,1,3,129,1161,679,775,471,428,806,804,598,2,149,36,1,21,14,0,0,0,0
capitalone/Data-Load-and-Copy-using-Python,pandas-dev/pandas,True,4,0,0,0,0,0,0,0,0,1,22,1161,679,775,471,428,806,804,598,2,149,36,1,21,14,0,0,0,0
patrickschu/textgrid-convert,pandas-dev/pandas,False,122,0,0,2,3,1,1,2,1,1,10,1161,679,775,471,428,806,804,598,2,149,36,1,21,14,0,0,0,0
freqtrade/freqtrade,pandas-dev/pandas,True,5,1322,340,188,256,264,202,206,145,4,78,1161,679,775,471,428,806,804,598,2,149,36,1,21,14,0,0,0,0
freqtrade/technical,pandas-dev/pandas,True,6,42,7,14,6,4,9,11,11,0,44,1161,679,775,471,428,806,804,598,2,149,36,1,21,14,0,0,0,0
baqs/pyEzviz,pandas-dev/pandas,True,93,0,0,0,0,0,0,0,0,1,18,1161,679,775,471,428,806,804,598,2,149,36,1,21,14,0,0,0,0
tompollard/tableone,pandas-dev/pandas,False,122,6,3,5,2,1,6,9,4,2,126,1161,679,775,471,428,806,804,598,2,149,36,1,21,14,0,0,0,0
armbrustlab/seaflowpy,pandas-dev/pandas,True,58,0,0,0,0,0,0,0,0,1,121,1161,679,775,471,428,806,804,598,2,149,36,1,21,14,0,0,0,0
PrincetonUniversity/PsyNeuLink,pandas-dev/pandas,True,4,1,2,10,2,2,54,58,1,3,129,1161,679,775,471,428,806,804,598,2,149,1423,267,306,767,21,62,11,0
capitalone/Data-Load-and-Copy-using-Python,pandas-dev/pandas,True,12,0,0,0,0,0,0,0,0,1,22,1161,679,775,471,428,806,804,598,2,149,1423,267,306,767,21,62,11,0
dasch-swiss/knora-py,pandas-dev/pandas,True,18,0,0,0,0,0,0,0,0,0,148,1161,679,775,471,428,806,804,598,2,149,1423,267,306,767,21,62,11,0
pnnl/tesp,pandas-dev/pandas,False,103,2,1,9,0,16,2,2,6,0,7,1161,679,775,471,428,806,804,598,2,149,1423,267,306,767,21,62,11,0
freqtrade/freqtrade,pandas-dev/pandas,True,7,1322,340,188,256,264,202,206,145,4,78,1161,679,775,471,428,806,804,598,2,149,1423,267,306,767,21,62,11,0
freqtrade/technical,pandas-dev/pandas,True,7,42,7,14,6,4,9,11,11,0,44,1161,679,775,471,428,806,804,598,2,149,1423,267,306,767,21,62,11,0
PrincetonUniversity/PsyNeuLink,pandas-dev/pandas,True,3,4,1,10,1,0,64,63,2,0,131,1086,694,831,480,425,1043,1023,632,2,83,50,1,18,29,2,0,0,0
capitalone/Data-Load-and-Copy-using-Python,pandas-dev/pandas,True,4,0,0,0,0,0,0,0,0,0,22,1086,694,831,480,425,1043,1023,632,2,83,50,1,18,29,2,0,0,0
freqtrade/freqtrade,pandas-dev/pandas,True,6,1023,310,189,194,218,227,224,131,4,79,1086,694,831,480,425,1043,1023,632,2,83,50,1,18,29,2,0,0,0
freqtrade/technical,pandas-dev/pandas,True,6,39,9,6,1,1,12,6,3,0,44,1086,694,831,480,425,1043,1023,632,2,83,50,1,18,29,2,0,0,0
hdmf-dev/hdmf,pandas-dev/pandas,False,74,2,0,7,15,5,17,10,2,2,157,1086,694,831,480,425,1043,1023,632,2,83,50,1,18,29,2,0,0,0
PrincetonUniversity/PsyNeuLink,pandas-dev/pandas,True,5,4,1,10,1,0,64,63,2,0,131,1086,694,831,480,425,1043,1023,632,2,83,27,1,10,15,1,0,0,0
capitalone/Data-Load-and-Copy-using-Python,pandas-dev/pandas,True,5,0,0,0,0,0,0,0,0,0,22,1086,694,831,480,425,1043,1023,632,2,83,27,1,10,15,1,0,0,0
freqtrade/freqtrade,pandas-dev/pandas,True,14,1023,310,189,194,218,227,224,131,4,79,1086,694,831,480,425,1043,1023,632,2,83,27,1,10,15,1,0,0,0
freqtrade/technical,pandas-dev/pandas,True,7,39,9,6,1,1,12,6,3,0,44,1086,694,831,480,425,1043,1023,632,2,83,27,1,10,15,1,0,0,0
armbrustlab/seaflowpy,pandas-dev/pandas,False,40,0,0,0,0,0,0,0,0,4,119,1086,694,831,480,425,1043,1023,632,2,83,27,1,10,15,1,0,0,0
nellag/commandict,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,2,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
liampauling/betfair,psf/requests,True,18,16,13,11,7,9,24,27,7,3,15,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
genomicsengland/pycipapi,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,12,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
comtihon/catcher,psf/requests,True,0,3,0,2,9,8,21,20,0,19,20,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
lumapps/lumapps-sdk,psf/requests,False,1045,1,0,3,0,0,37,41,0,1,8,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
FactomProject/factom-api,psf/requests,True,246,2,0,2,0,0,2,2,2,2,13,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
pikselpalette/sequoia-python-client-sdk,psf/requests,True,232,0,1,1,0,0,1,1,1,0,29,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Hrissimir/hed_utils,psf/requests,True,4,0,0,0,0,0,0,0,0,6,10,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
SFDO-Tooling/CumulusCI,psf/requests,True,6,12,3,29,31,19,186,183,16,12,142,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
skwashd/python-acquia-cloud,psf/requests,True,0,0,0,4,0,0,17,18,2,1,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
pschmitt/python-liveboxplaytv,psf/requests,True,495,2,0,1,0,0,8,11,0,0,49,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
seleniumbase/SeleniumBase,psf/requests,True,1,272,45,21,32,30,41,41,18,39,63,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
pypa/bandersnatch,psf/requests,True,1,28,9,19,13,15,80,80,13,1,50,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
glogiotatidis/neres,psf/requests,True,47,0,0,2,0,0,10,2,0,0,161,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Cobertos/md2notion,psf/requests,True,50,16,3,6,2,2,5,4,4,3,9,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
okpy/ok-client,psf/requests,False,1045,3,1,7,2,1,6,10,2,1,23,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
lehvitus/eln,psf/requests,False,1045,2,0,1,1,0,3,2,0,0,79,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
nebula-orchestrator/nebula-python-sdk,psf/requests,True,0,0,0,2,0,0,15,14,0,0,41,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
jvicentem/citram-python-api,psf/requests,False,1045,3,0,0,0,0,0,0,0,4,16,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Rainstyed/pyrainsty,psf/requests,False,1045,0,0,0,0,0,0,0,0,5,3,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
matteyeux/autodecrypt,psf/requests,False,1045,8,6,0,0,0,0,0,0,10,16,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
vapor-ware/kubetest,psf/requests,True,399,10,7,9,7,5,10,10,6,5,49,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
TTvcloud/vcloud-sdk-python,psf/requests,False,1045,1,0,1,0,0,2,2,0,7,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
libratom/libratom,psf/requests,True,17,4,0,4,10,9,18,18,1,24,53,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
tchellomello/python-ring-doorbell,psf/requests,True,221,26,17,48,24,20,12,11,28,4,39,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
pythonanywhere/helper_scripts,psf/requests,True,93,3,1,3,1,0,3,2,3,3,6,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
cloudmesh/cloudmesh-cmd5,psf/requests,False,1045,0,1,0,0,0,0,0,0,8,29,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
cloudmesh/cloudmesh.cmd5,psf/requests,False,1045,0,0,0,0,0,0,0,0,8,29,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
NYUCCL/psiturk,psf/requests,False,1045,0,0,0,0,0,0,0,0,2,23,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
sonatype-nexus-community/jake,psf/requests,True,749,0,0,2,1,0,3,4,0,5,21,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
jirvingphd/fsds_100719,psf/requests,False,1045,2,2,1,0,0,1,1,0,22,41,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
nneonneo/ffsend,psf/requests,False,1045,21,5,7,2,2,3,4,5,2,48,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
c2corg/CampBot,psf/requests,True,38,1,0,2,0,0,4,4,1,2,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
lmeilibr/vtex,psf/requests,False,1045,0,0,1,0,0,3,3,0,2,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
gustavopinho/api-lomadee-v3,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,3,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
kairoaraujo/python-kodaksmarthome,psf/requests,False,1045,0,0,2,1,0,2,2,2,2,35,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
nicfit/TopFM,psf/requests,True,1012,0,0,1,0,0,38,25,0,1,65,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
np-at/hm_wrapper,psf/requests,False,1045,1,0,1,0,0,1,1,1,3,39,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
vyahello/async-weather-api,psf/requests,False,1045,1,0,0,0,0,0,0,0,4,24,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
DandyDev/slack-machine,psf/requests,True,0,4,1,10,10,5,30,29,6,3,13,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
mcataford/carboncopy,psf/requests,False,1045,1,0,2,3,0,7,6,2,1,7,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
IgorJakovljevic/crypto-com-api,psf/requests,False,1045,0,3,3,0,0,1,1,3,3,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
MoveOnLibra/libra-core,psf/requests,False,1045,2,0,0,0,0,0,0,0,15,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
caracal-cloud/simple-arcgis-wrapper,psf/requests,False,1045,0,0,0,0,0,0,0,0,3,12,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
yuan-xy/libra-client,psf/requests,True,40,2,2,1,0,0,3,3,1,7,16,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
KE-works/pykechain,psf/requests,True,0,2,0,5,28,31,54,60,0,12,93,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
django-oscar/django-oscar,psf/requests,True,4,155,70,41,22,23,44,52,31,0,233,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
pa-yourserveradmin-com/toggl2pl,psf/requests,True,628,0,0,2,0,0,4,4,0,1,28,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
jedrus2000/mapster,psf/requests,False,1045,0,0,0,0,0,0,0,0,4,6,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
blockchyp/blockchyp-python,psf/requests,False,1045,1,0,1,0,0,3,2,1,0,48,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
open-speech-org/openspeechcorpus-cli,psf/requests,False,1045,0,0,1,3,1,0,0,0,9,6,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
camptocamp/c2cwsgiutils,psf/requests,True,0,0,0,4,2,1,60,64,1,1,58,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
pschmitt/pynuki,psf/requests,True,0,1,2,5,1,0,7,8,4,0,36,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
adamtheturtle/vws-cli,psf/requests,True,23,0,0,3,0,1,40,38,0,0,32,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
ggqshr/proxy_pool,psf/requests,False,1045,0,0,0,0,0,0,0,0,5,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
nishaq503/CHESS,psf/requests,False,1045,0,0,4,0,2,2,2,0,6,8,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Hedgehogues/python-clients,psf/requests,False,1045,1,1,1,0,0,1,1,1,9,3,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
woctezuma/steampi,psf/requests,False,1045,0,0,3,0,0,1,0,3,2,7,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
pollination/queenbee-pollination,psf/requests,True,134,2,1,3,6,6,2,2,0,5,9,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
goodeggs/tap-pagerduty,psf/requests,False,1045,0,0,1,0,0,2,2,0,1,120,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Unleash/unleash-client-python,psf/requests,True,393,4,1,4,1,1,6,5,1,1,32,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
docker/compose,psf/requests,True,138,936,219,729,144,142,71,88,652,5,237,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
iMerica/pipflow,psf/requests,True,375,9,0,0,0,0,0,0,0,6,3,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
weskerfoot/DeleteFB,psf/requests,False,1045,46,13,17,10,9,16,16,14,2,13,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
casangi/cngi_prototype,psf/requests,False,1045,0,1,2,0,0,1,0,2,19,19,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
proknow/proknow-python,psf/requests,False,1045,0,0,3,0,0,13,12,3,4,7,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
khornberg/octokit.py,psf/requests,True,0,2,2,4,2,1,10,12,2,1,19,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
nucypher/nucypher,psf/requests,True,4,38,27,45,152,118,114,119,28,0,143,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
asherp/hourly,psf/requests,False,1045,4,1,3,6,4,2,1,3,15,40,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
delph-in/pydelphin,psf/requests,False,1045,1,1,4,12,24,4,4,2,4,77,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
