user_name,package_name,event,days,star_user,fork_user,contributor_user,issue_new_user,pl_new_user,release_user,release_package,cve,is_web,has_cve,star_user_log10,fork_user_log10,contributor_user_log10,issue_new_user_log10,pl_new_user_log10,release_user_log10,release_package_log10
portfolioplus/pystockdb,pandas-dev/pandas,1,114,1,0,3,0,13,0,2,0,0,0,0.301029996,0,0.602059991,0,1.146128036,0,0.477121255
portfolioplus/pystockdb,pandas-dev/pandas,1,155,2,0,2,0,9,0,3,0,0,0,0.477121255,0,0.477121255,0,1,0,0.602059991
portfolioplus/pystockdb,pandas-dev/pandas,1,176,2,0,2,0,9,0,3,0,0,0,0.477121255,0,0.477121255,0,1,0,0.602059991
portfolioplus/pystockdb,pandas-dev/pandas,1,196,2,0,2,0,9,0,3,0,0,0,0.477121255,0,0.477121255,0,1,0,0.602059991
portfolioplus/pystockdb,pandas-dev/pandas,1,221,1,1,5,1,14,1,4,0,0,0,0.301029996,0.301029996,0.77815125,0.301029996,1.176091259,0.301029996,0.698970004
portfolioplus/pystockdb,pandas-dev/pandas,1,240,1,1,5,1,14,1,4,0,0,0,0.301029996,0.301029996,0.77815125,0.301029996,1.176091259,0.301029996,0.698970004
portfolioplus/pystockdb,pandas-dev/pandas,1,278,1,1,5,1,14,1,4,0,0,0,0.301029996,0.301029996,0.77815125,0.301029996,1.176091259,0.301029996,0.698970004
portfolioplus/pystockdb,pandas-dev/pandas,1,303,1,1,5,1,14,1,4,0,0,0,0.301029996,0.301029996,0.77815125,0.301029996,1.176091259,0.301029996,0.698970004
portfolioplus/pystockdb,pandas-dev/pandas,1,33,0,0,3,0,11,1,4,0,0,0,0,0,0.602059991,0,1.079181246,0.301029996,0.698970004
portfolioplus/pystockdb,pandas-dev/pandas,1,330,1,0,2,1,9,3,3,0,0,0,0.301029996,0,0.477121255,0.301029996,1,0.602059991,0.602059991
portfolioplus/pystockdb,pandas-dev/pandas,1,413,1,1,1,0,8,0,2,0,0,0,0.301029996,0.301029996,0.301029996,0,0.954242509,0,0.477121255
portfolioplus/pystockdb,pandas-dev/pandas,1,43,1,0,3,0,13,0,2,0,0,0,0.301029996,0,0.602059991,0,1.146128036,0,0.477121255
portfolioplus/pystockdb,pandas-dev/pandas,1,433,1,1,1,0,8,0,2,1,0,1,0.301029996,0.301029996,0.301029996,0,0.954242509,0,0.477121255
portfolioplus/pystockdb,pandas-dev/pandas,1,504,1,0,1,0,12,0,4,0,0,0,0.301029996,0,0.301029996,0,1.113943352,0,0.698970004
portfolioplus/pystockdb,pandas-dev/pandas,1,510,1,0,1,0,12,0,4,0,0,0,0.301029996,0,0.301029996,0,1.113943352,0,0.698970004
portfolioplus/pystockfilter,aaa_numpy/numpy,1,0,1,2,1,0,16,0,4,0,0,0,0.301029996,0.477121255,0.301029996,0,1.230448921,0,0.698970004
portfolioplus/pystockfilter,aaa_numpy/numpy,1,0,3,2,2,0,11,0,2,0,0,0,0.602059991,0.477121255,0.477121255,0,1.079181246,0,0.477121255
portfolioplus/pystockfilter,aaa_numpy/numpy,1,1,2,0,1,0,15,0,3,0,0,0,0.477121255,0,0.301029996,0,1.204119983,0,0.602059991
portfolioplus/pystockfilter,aaa_numpy/numpy,1,1,3,0,1,1,12,0,2,0,0,0,0.602059991,0,0.301029996,0.301029996,1.113943352,0,0.477121255
portfolioplus/pystockfilter,aaa_numpy/numpy,1,1,3,0,1,1,12,0,2,2,0,1,0.602059991,0,0.301029996,0.301029996,1.113943352,0,0.477121255
portfolioplus/pystockfilter,aaa_numpy/numpy,1,1,4,0,1,0,10,0,4,0,0,0,0.698970004,0,0.301029996,0,1.041392685,0,0.698970004
portfolioplus/pystockfilter,aaa_numpy/numpy,1,19,3,2,2,0,11,0,2,0,0,0,0.602059991,0.477121255,0.477121255,0,1.079181246,0,0.477121255
portfolioplus/pystockfilter,aaa_numpy/numpy,1,2,4,0,1,0,10,0,4,0,0,0,0.698970004,0,0.301029996,0,1.041392685,0,0.698970004
portfolioplus/pystockfilter,aaa_numpy/numpy,1,5,0,0,2,0,15,0,2,0,0,0,0,0,0.477121255,0,1.204119983,0,0.477121255
portfolioplus/pystockfilter,aaa_numpy/numpy,1,6,4,0,1,0,10,0,4,0,0,0,0.698970004,0,0.301029996,0,1.041392685,0,0.698970004
pschmitt/pynello,psf/requests,0,185,1,0,1,0,4,0,2,0,1,0,0.301029996,0,0.301029996,0,0.698970004,0,0.477121255
pschmitt/python-liveboxplaytv,aio-libs/aiohttp,1,0,0,0,1,0,6,0,1,0,0,0,0,0,0.301029996,0,0.84509804,0,0.301029996
pschmitt/python-liveboxplaytv,aio-libs/aiohttp,1,19,0,0,1,0,7,0,5,0,0,0,0,0,0.301029996,0,0.903089987,0,0.77815125
pschmitt/python-liveboxplaytv,aio-libs/aiohttp,1,8,0,0,1,0,7,0,5,0,0,0,0,0,0.301029996,0,0.903089987,0,0.77815125
pschmitt/python-liveboxplaytv,psf/requests,1,194,0,0,1,0,7,0,2,0,1,0,0,0,0.301029996,0,0.903089987,0,0.477121255
pschmitt/python-restorepoint,psf/requests,1,180,0,0,2,0,10,0,2,0,1,0,0,0,0.477121255,0,1.041392685,0,0.477121255
puhoy/lspace,psf/requests,0,360,1,0,3,1,0,1,2,0,1,0,0.301029996,0,0.602059991,0.301029996,0,0.301029996,0.477121255
pylixm/django-mdeditor,django/django,0,264,10,3,10,2,1,0,2,2,1,1,1.041392685,0.602059991,1.041392685,0.477121255,0.301029996,0,0.477121255
pypa/bandersnatch,aio-libs/aiohttp,1,0,19,8,16,9,65,0,1,0,0,0,1.301029996,0.954242509,1.230448921,1,1.819543936,0,0.301029996
pypa/bandersnatch,aio-libs/aiohttp,1,1,16,9,17,12,78,0,5,0,0,0,1.230448921,1,1.255272505,1.113943352,1.897627091,0,0.77815125
pypa/bandersnatch,aio-libs/aiohttp,1,31,13,3,11,7,18,2,2,0,0,0,1.146128036,0.602059991,1.079181246,0.903089987,1.278753601,0.477121255,0.477121255
pypa/bandersnatch,aio-libs/aiohttp,1,7,13,7,20,11,76,2,2,0,0,0,1.146128036,0.903089987,1.322219295,1.079181246,1.886490725,0.477121255,0.477121255
pypa/bandersnatch,aio-libs/aiohttp,1,9,16,9,17,12,78,0,5,0,0,0,1.230448921,1,1.255272505,1.113943352,1.897627091,0,0.77815125
pythonml/douyin_image,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
rack-io/rackio-framework,aio-libs/aiohttp,0,798,1,0,1,1,1,11,5,0,0,0,0.301029996,0,0.301029996,0.301029996,0.301029996,1.079181246,0.77815125
rack-io/rackio-framework,aio-libs/aiohttp,0,810,1,0,1,1,1,11,5,0,0,0,0.301029996,0,0.301029996,0.301029996,0.301029996,1.079181246,0.77815125
release-engineering/pubtools-pulp,psf/requests,1,5,0,3,9,0,23,8,2,0,1,0,0,0.602059991,1,0,1.380211242,0.954242509,0.477121255
ricardobranco777/cloudview,aio-libs/aiohttp,0,798,0,0,1,0,1,2,5,0,0,0,0,0,0.301029996,0,0.301029996,0.477121255,0.77815125
ricardobranco777/cloudview,aio-libs/aiohttp,0,810,0,0,1,0,1,2,5,0,0,0,0,0,0.301029996,0,0.301029996,0.477121255,0.77815125
robinsonkwame/adversarial_labeller,aaa_numpy/numpy,0,1090,1,1,1,0,3,0,3,0,0,0,0.301029996,0.301029996,0.301029996,0,0.602059991,0,0.602059991
robinsonkwame/adversarial_labeller,scikit-learn/scikit-learn,0,1094,1,1,1,0,3,0,2,0,0,0,0.301029996,0.301029996,0.301029996,0,0.602059991,0,0.477121255
roclark/sportsreference,aaa_numpy/numpy,1,196,30,8,22,25,55,2,4,0,0,0,1.491361694,0.954242509,1.361727836,1.414973348,1.748188027,0.477121255,0.698970004
roclark/sportsreference,aaa_numpy/numpy,1,2,5,1,8,2,5,0,4,0,0,0,0.77815125,0.301029996,0.954242509,0.477121255,0.77815125,0,0.698970004
roclark/sportsreference,aaa_numpy/numpy,1,258,30,8,22,25,55,2,4,0,0,0,1.491361694,0.954242509,1.361727836,1.414973348,1.748188027,0.477121255,0.698970004
roclark/sportsreference,aaa_numpy/numpy,1,87,22,8,13,8,47,1,3,0,0,0,1.361727836,0.954242509,1.146128036,0.954242509,1.681241237,0.301029996,0.602059991
ross-rotordynamics/ross,aaa_numpy/numpy,1,43,3,10,16,62,34,3,3,0,0,0,0.602059991,1.041392685,1.230448921,1.799340549,1.544068044,0.602059991,0.602059991
ross-rotordynamics/ross,matplotlib/matplotlib,1,12,3,10,16,62,34,3,3,0,0,0,0.602059991,1.041392685,1.230448921,1.799340549,1.544068044,0.602059991,0.602059991
rushike/rmidipy,matplotlib/matplotlib,0,1018,2,0,2,2,0,2,3,0,0,0,0.477121255,0,0.477121255,0.477121255,0,0.477121255,0.602059991
rushike/rmidipy,matplotlib/matplotlib,0,927,0,0,1,1,0,3,2,1,0,1,0,0,0.301029996,0.301029996,0,0.602059991,0.477121255
saadmanrafat/twitivity,pallets/flask,0,1002,6,0,3,2,0,0,1,0,1,0,0.84509804,0,0.602059991,0.477121255,0,0,0.301029996
saleem-latif/djangotheming,django/django,0,389,0,0,1,0,0,0,4,9,1,1,0,0,0.301029996,0,0,0,0.698970004
saleem-latif/djangotheming,django/django,0,425,0,0,1,0,0,0,4,0,1,0,0,0,0.301029996,0,0,0,0.698970004
sanders41/sas7bdat_converter,pandas-dev/pandas,1,44,1,1,1,0,1,1,2,1,0,1,0.301029996,0.301029996,0.301029996,0,0.301029996,0.301029996,0.477121255
saulpw/visidata,aaa_numpy/numpy,0,924,229,10,28,78,44,0,4,0,0,0,2.361727836,1.041392685,1.462397998,1.897627091,1.653212514,0,0.698970004
saulpw/visidata,aaa_numpy/numpy,0,986,229,10,28,78,44,0,4,0,0,0,2.361727836,1.041392685,1.462397998,1.897627091,1.653212514,0,0.698970004
saulpw/visidata,pandas-dev/pandas,1,310,124,8,29,60,33,0,3,0,0,0,2.096910013,0.954242509,1.477121255,1.785329835,1.531478917,0,0.602059991
saulpw/visidata,pandas-dev/pandas,1,371,229,10,28,78,44,0,2,1,0,1,2.361727836,1.041392685,1.462397998,1.897627091,1.653212514,0,0.477121255
seleniumbase/SeleniumBase,psf/requests,1,1,171,50,18,23,43,37,2,0,1,0,2.235528447,1.707570176,1.278753601,1.380211242,1.643452676,1.579783597,0.477121255
seleniumbase/SeleniumBase,psf/requests,1,1,218,51,11,17,35,34,2,0,1,0,2.340444115,1.716003344,1.079181246,1.255272505,1.556302501,1.544068044,0.477121255
seleniumbase/SeleniumBase,psf/requests,1,2,125,44,19,65,39,38,2,0,1,0,2.100370545,1.653212514,1.301029996,1.819543936,1.602059991,1.591064607,0.477121255
sendgrid/sendgrid-python,pallets/flask,0,596,53,23,27,9,4,2,4,0,1,0,1.73239376,1.380211242,1.447158031,1,0.698970004,0.477121255,0.698970004
sendgrid/sendgrid-python,pallets/flask,0,598,53,23,27,9,4,2,4,0,1,0,1.73239376,1.380211242,1.447158031,1,0.698970004,0.477121255,0.698970004
sharebook-kr/pybithumb,aaa_numpy/numpy,0,192,2,1,6,2,1,0,3,0,0,0,0.477121255,0.301029996,0.84509804,0.477121255,0.301029996,0,0.602059991
sharebook-kr/pybithumb,aaa_numpy/numpy,0,351,6,6,2,1,1,0,3,1,0,1,0.84509804,0.84509804,0.477121255,0.301029996,0.301029996,0,0.602059991
sharebook-kr/pybithumb,pandas-dev/pandas,0,547,3,2,3,0,0,0,4,0,0,0,0.602059991,0.477121255,0.602059991,0,0,0,0.698970004
sharebook-kr/pybithumb,pandas-dev/pandas,0,690,18,9,9,4,2,7,3,0,0,0,1.278753601,1,1,0.698970004,0.477121255,0.903089987,0.602059991
sharebook-kr/pykrx,aaa_numpy/numpy,0,192,29,15,13,8,1,4,3,0,0,0,1.477121255,1.204119983,1.146128036,0.954242509,0.301029996,0.698970004,0.602059991
sharebook-kr/pykrx,aaa_numpy/numpy,0,351,32,21,19,11,3,3,3,1,0,1,1.51851394,1.342422681,1.301029996,1.079181246,0.602059991,0.602059991,0.602059991
sharebook-kr/pykrx,matplotlib/matplotlib,0,645,68,26,29,28,3,12,3,0,0,0,1.838849091,1.431363764,1.477121255,1.462397998,0.602059991,1.113943352,0.602059991
sharebook-kr/pykrx,matplotlib/matplotlib,0,702,68,26,29,28,3,12,3,0,0,0,1.838849091,1.431363764,1.477121255,1.462397998,0.602059991,1.113943352,0.602059991
sharebook-kr/pykrx,pandas-dev/pandas,0,547,49,9,12,8,1,5,4,0,0,0,1.698970004,1,1.113943352,0.954242509,0.301029996,0.77815125,0.698970004
sharebook-kr/pykrx,pandas-dev/pandas,0,710,68,26,29,28,3,12,3,0,0,0,1.838849091,1.431363764,1.477121255,1.462397998,0.602059991,1.113943352,0.602059991
sharebook-kr/pyupbit,aaa_numpy/numpy,1,320,102,54,25,12,5,5,2,0,0,0,2.012837225,1.740362689,1.414973348,1.113943352,0.77815125,0.77815125,0.477121255
sharebook-kr/pyupbit,aaa_numpy/numpy,1,404,45,24,8,5,4,7,4,0,0,0,1.662757832,1.397940009,0.954242509,0.77815125,0.698970004,0.903089987,0.698970004
sharebook-kr/pyupbit,aaa_numpy/numpy,1,779,5,3,5,0,1,1,3,0,0,0,0.77815125,0.602059991,0.77815125,0,0.301029996,0.301029996,0.602059991
sharebook-kr/pyupbit,pandas-dev/pandas,1,331,5,3,5,0,1,1,4,0,0,0,0.77815125,0.602059991,0.77815125,0,0.301029996,0.301029996,0.698970004
sinanislekdemir/payton,aaa_numpy/numpy,1,371,3,0,2,1,0,6,4,0,0,0,0.602059991,0,0.477121255,0.301029996,0,0.84509804,0.698970004
sinanislekdemir/payton,aaa_numpy/numpy,1,433,3,0,2,1,0,6,4,0,0,0,0.602059991,0,0.477121255,0.301029996,0,0.84509804,0.698970004
ska-sa/spead2,aaa_numpy/numpy,1,248,2,0,3,2,2,1,2,0,0,0,0.477121255,0,0.602059991,0.477121255,0.477121255,0.301029996,0.477121255
ska-sa/spead2,aaa_numpy/numpy,1,332,0,0,3,1,1,1,4,0,0,0,0,0,0.602059991,0.301029996,0.301029996,0.301029996,0.698970004
ska-sa/spead2,aaa_numpy/numpy,1,93,2,2,3,0,2,1,3,0,0,0,0.477121255,0.477121255,0.602059991,0,0.477121255,0.301029996,0.602059991
ska-sa/spead2,scipy/scipy,0,155,1,0,5,0,18,1,2,0,0,0,0.301029996,0,0.77815125,0,1.278753601,0.301029996,0.477121255
ska-sa/spead2,scipy/scipy,0,229,2,2,3,0,2,1,1,0,0,0,0.477121255,0.477121255,0.602059991,0,0.477121255,0.301029996,0.301029996
ska-sa/spead2,scipy/scipy,1,109,0,0,2,1,7,3,2,0,0,0,0,0,0.477121255,0.301029996,0.903089987,0.602059991,0.477121255
sonata-nfv/tng-sdk-benchmark,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
sonatype-nexus-community/jake,psf/requests,1,240,3,0,4,3,2,1,1,0,1,0,0.602059991,0,0.698970004,0.602059991,0.477121255,0.301029996,0.301029996
sonatype-nexus-community/jake,psf/requests,1,448,1,0,5,2,4,15,2,0,1,0,0.301029996,0,0.77815125,0.477121255,0.698970004,1.204119983,0.477121255
sonic182/aioload,aaa_numpy/numpy,0,192,0,0,1,0,7,0,3,0,0,0,0,0,0.301029996,0,0.903089987,0,0.602059991
sonic182/aioload,aaa_numpy/numpy,0,351,0,0,1,0,11,0,3,1,0,1,0,0,0.301029996,0,1.079181246,0,0.602059991
sonic182/aioload,aaa_numpy/numpy,1,171,0,0,1,0,16,0,4,0,0,0,0,0,0.301029996,0,1.230448921,0,0.698970004
sonic182/aioload,aaa_numpy/numpy,1,187,0,0,1,0,16,0,4,0,0,0,0,0,0.301029996,0,1.230448921,0,0.698970004
sonic182/aioload,aaa_numpy/numpy,1,508,0,0,1,0,23,0,4,0,0,0,0,0,0.301029996,0,1.380211242,0,0.698970004
sonic182/aioload,aaa_numpy/numpy,1,533,0,0,1,0,23,0,4,0,0,0,0,0,0.301029996,0,1.380211242,0,0.698970004
sonic182/aioload,aaa_numpy/numpy,1,58,0,0,1,0,15,2,3,0,0,0,0,0,0.301029996,0,1.204119983,0.477121255,0.602059991
sonic182/aioload,matplotlib/matplotlib,0,645,0,0,1,0,23,0,3,0,0,0,0,0,0.301029996,0,1.380211242,0,0.602059991
sonic182/aioload,matplotlib/matplotlib,0,702,0,0,1,0,23,0,3,0,0,0,0,0,0.301029996,0,1.380211242,0,0.602059991
sonic182/aioload,matplotlib/matplotlib,1,26,0,0,2,0,12,1,1,0,0,0,0,0,0.477121255,0,1.113943352,0.301029996,0.301029996
sonic182/aioload,matplotlib/matplotlib,1,33,0,0,1,0,16,0,2,0,0,0,0,0,0.301029996,0,1.230448921,0,0.477121255
sonic182/aioload,matplotlib/matplotlib,1,33,0,0,1,0,16,0,2,1,0,1,0,0,0.301029996,0,1.230448921,0,0.477121255
sonic182/aioload,matplotlib/matplotlib,1,33,1,0,2,1,19,0,2,0,0,0,0.301029996,0,0.477121255,0.301029996,1.301029996,0,0.477121255
sonic182/aioload,matplotlib/matplotlib,1,5,0,0,1,0,15,2,3,0,0,0,0,0,0.301029996,0,1.204119983,0.477121255,0.602059991
sonic182/aioload,pandas-dev/pandas,0,735,0,0,2,0,12,1,4,0,0,0,0,0,0.477121255,0,1.113943352,0.301029996,0.698970004
sonic182/aioload,pandas-dev/pandas,0,754,0,0,2,0,12,1,4,0,0,0,0,0,0.477121255,0,1.113943352,0.301029996,0.698970004
sonic182/aioload,pandas-dev/pandas,1,1,0,0,1,0,15,2,4,0,0,0,0,0,0.301029996,0,1.204119983,0.477121255,0.698970004
sonic182/aioload,pandas-dev/pandas,1,53,0,0,1,0,16,0,2,1,0,1,0,0,0.301029996,0,1.230448921,0,0.477121255
sonic182/aioload,pandas-dev/pandas,1,63,0,0,1,0,15,2,4,0,0,0,0,0,0.301029996,0,1.204119983,0.477121255,0.698970004
sonic182/aioload,pandas-dev/pandas,1,64,0,0,2,0,12,1,4,0,0,0,0,0,0.477121255,0,1.113943352,0.301029996,0.698970004
source-foundry/fdiff,aio-libs/aiohttp,1,3,1,0,2,0,9,1,1,0,0,0,0.301029996,0,0.477121255,0,1,0.301029996,0.301029996
spiros/discrete_frechet,aaa_numpy/numpy,0,192,4,2,1,0,1,0,3,0,0,0,0.698970004,0.477121255,0.301029996,0,0.301029996,0,0.602059991
squintjet811/ShareMemory,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
stephantul/reach,aaa_numpy/numpy,1,134,2,0,1,0,1,0,3,0,0,0,0.477121255,0,0.301029996,0,0.301029996,0,0.602059991
stephantul/reach,aaa_numpy/numpy,1,784,0,0,1,1,6,0,2,0,0,0,0,0,0.301029996,0.301029996,0.84509804,0,0.477121255
sweetpea-org/sweetpea-py,aaa_numpy/numpy,0,560,0,1,4,4,2,0,2,0,0,0,0,0.301029996,0.698970004,0.698970004,0.477121255,0,0.477121255
sweetpea-org/sweetpea-py,aaa_numpy/numpy,0,644,1,0,4,3,4,2,4,0,0,0,0.301029996,0,0.698970004,0.602059991,0.698970004,0.477121255,0.698970004
swift-nav/piksi_tools,aaa_numpy/numpy,1,816,0,1,9,1,38,0,3,0,0,0,0,0.301029996,1,0.301029996,1.591064607,0,0.602059991
target/matrixprofile-ts,aaa_numpy/numpy,0,192,7,1,1,0,1,0,3,0,0,0,0.903089987,0.301029996,0.301029996,0,0.301029996,0,0.602059991
tdb-alcorn/q2,aaa_numpy/numpy,0,192,0,0,1,0,0,0,3,0,0,0,0,0,0.301029996,0,0,0,0.602059991
tdb-alcorn/q2,aaa_numpy/numpy,0,351,0,0,1,0,1,0,3,1,0,1,0,0,0.301029996,0,0.301029996,0,0.602059991
tdsprogramming/py-mortgage,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
teamjel/cs207-FinalProject,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
tensorforce/tensorforce,aaa_numpy/numpy,1,4,117,24,25,18,2,1,3,0,0,0,2.071882007,1.397940009,1.414973348,1.278753601,0.477121255,0.301029996,0.602059991
textbook/flash,pallets/flask,1,195,0,0,2,1,1,5,4,0,1,0,0,0,0.477121255,0.301029996,0.301029996,0.77815125,0.698970004
textbook/flash,pallets/flask,1,197,0,0,2,1,1,5,4,0,1,0,0,0,0.477121255,0.301029996,0.301029996,0.77815125,0.698970004
thehyve/python_csr2transmart,pandas-dev/pandas,0,103,0,0,3,0,2,2,2,0,0,0,0,0,0.602059991,0,0.477121255,0.477121255,0.477121255
thehyve/python_csr2transmart,pandas-dev/pandas,0,191,0,0,2,0,1,1,2,0,0,0,0,0,0.477121255,0,0.301029996,0.301029996,0.477121255
thomasgermain/pymultiMATIC,aio-libs/aiohttp,1,137,7,0,7,6,4,4,5,0,0,0,0.903089987,0,0.903089987,0.84509804,0.698970004,0.698970004,0.77815125
thomasgermain/pymultiMATIC,aio-libs/aiohttp,1,149,7,0,7,6,4,4,5,0,0,0,0.903089987,0,0.903089987,0.84509804,0.698970004,0.698970004,0.77815125
timothyb0912/pylogit,aaa_numpy/numpy,0,700,9,4,5,4,3,0,4,0,0,0,1,0.698970004,0.77815125,0.698970004,0.602059991,0,0.698970004
timothyb0912/pylogit,aaa_numpy/numpy,0,725,9,4,5,4,3,0,4,0,0,0,1,0.698970004,0.77815125,0.698970004,0.602059991,0,0.698970004
tobgu/qcache,aaa_numpy/numpy,0,192,2,0,1,0,1,0,3,0,0,0,0.477121255,0,0.301029996,0,0.301029996,0,0.602059991
toddkarin/pvcz,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
toddkarin/pvcz,aaa_numpy/numpy,0,351,0,0,1,1,0,0,3,1,0,1,0,0,0.301029996,0.301029996,0,0,0.602059991
toddkarin/vocmax,aaa_numpy/numpy,0,192,0,1,1,0,1,0,3,0,0,0,0,0.301029996,0.301029996,0,0.301029996,0,0.602059991
toddkarin/vocmax,pandas-dev/pandas,0,886,3,2,2,4,0,7,3,0,0,0,0.602059991,0.477121255,0.477121255,0.698970004,0,0.903089987,0.602059991
tompollard/tableone,aaa_numpy/numpy,0,113,6,3,5,2,6,2,3,0,0,0,0.84509804,0.602059991,0.77815125,0.477121255,0.84509804,0.477121255,0.602059991
tompollard/tableone,aaa_numpy/numpy,0,13,9,1,5,3,0,0,4,0,0,0,1,0.301029996,0.77815125,0.602059991,0,0,0.698970004
tompollard/tableone,pandas-dev/pandas,0,103,6,3,5,2,6,2,2,0,0,0,0.84509804,0.602059991,0.77815125,0.477121255,0.84509804,0.477121255,0.477121255
tompollard/tableone,pandas-dev/pandas,0,122,6,3,5,2,6,2,2,0,0,0,0.84509804,0.602059991,0.77815125,0.477121255,0.84509804,0.477121255,0.477121255
tompollard/tableone,scipy/scipy,0,127,6,3,5,2,6,2,2,0,0,0,0.84509804,0.602059991,0.77815125,0.477121255,0.84509804,0.477121255,0.477121255
treethought/flask-assistant,pallets/flask,0,596,5,2,2,1,0,0,4,0,1,0,0.77815125,0.477121255,0.477121255,0.301029996,0,0,0.698970004
treethought/flask-assistant,pallets/flask,0,598,5,2,2,1,0,0,4,0,1,0,0.77815125,0.477121255,0.477121255,0.301029996,0,0,0.698970004
treethought/flask-assistant,pallets/flask,1,237,7,3,4,2,1,0,1,0,1,0,0.903089987,0.602059991,0.698970004,0.477121255,0.301029996,0,0.301029996
treethought/flask-assistant,psf/requests,1,19,9,0,10,2,8,2,2,0,1,0,1,0,1.041392685,0.477121255,0.954242509,0.477121255,0.477121255
uber-research/EvoGrad,aaa_numpy/numpy,0,192,2,0,2,0,1,0,3,0,0,0,0.477121255,0,0.477121255,0,0.301029996,0,0.602059991
vapor-ware/aionetbox,aio-libs/aiohttp,0,798,1,1,1,1,0,0,5,0,0,0,0.301029996,0.301029996,0.301029996,0.301029996,0,0,0.77815125
vapor-ware/aionetbox,aio-libs/aiohttp,0,810,1,1,1,1,0,0,5,0,0,0,0.301029996,0.301029996,0.301029996,0.301029996,0,0,0.77815125
vbalasu/trifacta,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
vilkasgroup/Verifone,psf/requests,1,11,0,0,2,0,18,0,2,0,1,0,0,0,0.477121255,0,1.278753601,0,0.477121255
vlievin/biva-pytorch,aaa_numpy/numpy,0,192,4,0,1,0,1,0,3,0,0,0,0.698970004,0,0.301029996,0,0.301029996,0,0.602059991
vlievin/biva-pytorch,aaa_numpy/numpy,0,351,4,0,1,0,2,0,3,1,0,1,0.698970004,0,0.301029996,0,0.477121255,0,0.602059991
vyahello/async-weather-api,aio-libs/aiohttp,1,125,0,0,1,1,0,0,5,0,0,0,0,0,0.301029996,0.301029996,0,0,0.77815125
vyahello/async-weather-api,aio-libs/aiohttp,1,137,0,0,1,1,0,0,5,0,0,0,0,0,0.301029996,0.301029996,0,0,0.77815125
vyahello/calorie-counter,pallets/flask,0,598,0,0,1,1,0,0,4,0,1,0,0,0,0.301029996,0.301029996,0,0,0.698970004
wenzaca/SmartGarden,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
wikimedia/revscoring,scikit-learn/scikit-learn,1,1028,2,3,6,0,14,7,2,0,0,0,0.477121255,0.602059991,0.84509804,0,1.176091259,0.903089987,0.477121255
wikimedia/revscoring,scikit-learn/scikit-learn,1,955,3,1,5,0,13,6,2,0,0,0,0.602059991,0.301029996,0.77815125,0,1.146128036,0.84509804,0.477121255
wildfish/django-star-ratings,django/django,0,361,9,1,3,0,1,0,3,3,1,1,1,0.301029996,0.602059991,0,0.301029996,0,0.602059991
wildfish/django-star-ratings,django/django,1,1,11,7,18,10,6,0,3,1,1,1,1.079181246,0.903089987,1.278753601,1.041392685,0.84509804,0,0.602059991
wildfish/django-star-ratings,django/django,1,185,18,6,4,1,1,0,4,8,1,1,1.278753601,0.84509804,0.698970004,0.301029996,0.301029996,0,0.698970004
wildfish/django-star-ratings,django/django,1,247,17,3,3,2,5,0,5,7,1,1,1.255272505,0.602059991,0.602059991,0.477121255,0.77815125,0,0.77815125
wildfish/django-star-ratings,django/django,1,277,11,7,18,10,6,0,3,0,1,0,1.079181246,0.903089987,1.278753601,1.041392685,0.84509804,0,0.602059991
wildfish/django-star-ratings,django/django,1,293,14,4,8,1,6,0,3,2,1,1,1.176091259,0.698970004,0.954242509,0.301029996,0.84509804,0,0.602059991
wildfish/django-star-ratings,django/django,1,99,6,0,5,0,2,0,3,0,1,0,0.84509804,0,0.77815125,0,0.477121255,0,0.602059991
xcodinas/apex-legends,aio-libs/aiohttp,1,129,2,0,1,0,1,0,5,0,0,0,0.477121255,0,0.301029996,0,0.301029996,0,0.77815125
xcodinas/apex-legends,aio-libs/aiohttp,1,141,2,0,1,0,1,0,5,0,0,0,0.477121255,0,0.301029996,0,0.301029996,0,0.77815125
xypnox/xyplot,aaa_numpy/numpy,0,192,2,0,1,0,2,0,3,0,0,0,0.477121255,0,0.301029996,0,0.477121255,0,0.602059991
xypnox/xyplot,aaa_numpy/numpy,0,351,0,0,1,0,1,0,3,1,0,1,0,0,0.301029996,0,0.301029996,0,0.602059991
yedivanseven/PLSA,aaa_numpy/numpy,0,192,1,0,1,0,1,0,3,0,0,0,0.301029996,0,0.301029996,0,0.301029996,0,0.602059991
